date,time,temperature,humidity,wind_speed,precipation,uv
450,2019-09-19,18,74.43,59.17,0.25,0.0,0.0
451,2019-09-19,19,73.46,60.17,0.62,0.0,0.0
452,2019-09-19,20,73.58,59.33,0.58,0.0,0.0
453,2019-09-19,21,74.4,55.33,0.51,0.0,0.0
454,2019-09-19,22,73.61,59.17,0.02,0.0,0.0
455,2019-09-19,23,72.14,63.17,0.01,0.0,0.0
456,2019-09-20,0,71.27,72.33,0.01,0.01,0.0
457,2019-09-20,1,69.84,80.83,0.0,0.01,0.0
458,2019-09-20,2,69.68,81.83,0.0,0.0,0.0
459,2019-09-20,3,68.36,82.58,0.0,0.0,0.0
460,2019-09-20,4,67.75,84.92,0.0,0.0,0.0
461,2019-09-20,5,68.01,85.75,0.0,0.0,0.0
462,2019-09-20,6,69.23,84.33,0.0,0.0,0.0
463,2019-09-20,7,71.58,78.0,0.0,0.0,0.33
464,2019-09-20,8,74.72,72.58,0.05,0.0,1.75
465,2019-09-20,9,77.04,68.5,0.15,0.0,2.75
466,2019-09-20,10,81.17,61.17,0.18,0.0,4.0
467,2019-09-20,11,82.68,58.08,0.11,0.0,4.33
468,2019-09-20,12,80.48,62.25,0.3,0.0,5.42
469,2019-09-20,13,81.5,61.75,1.03,0.0,5.67
470,2019-09-20,14,79.74,63.58,0.85,0.0,4.58
471,2019-09-20,15,81.08,60.25,0.68,0.0,3.83
472,2019-09-20,16,81.38,58.83,0.62,0.0,2.42
473,2019-09-20,17,78.94,62.42,0.49,0.0,1.17
474,2019-09-20,18,77.61,64.25,0.1,0.0,0.0
475,2019-09-20,19,76.49,67.25,0.0,0.0,0.0
476,2019-09-20,20,75.49,70.17,0.0,0.0,0.0
477,2019-09-20,21,74.68,73.67,0.0,0.0,0.0
478,2019-09-20,22,73.94,76.08,0.0,0.0,0.0
479,2019-09-20,23,73.92,76.0,0.0,0.0,0.0
480,2019-09-21,0,76.44,69.33,0.01,0.0,0.0
481,2019-09-21,1,75.67,71.75,0.0,0.0,0.0
482,2019-09-21,2,75.18,73.75,0.04,0.0,0.0
483,2019-09-21,3,74.72,76.5,0.25,0.0,0.0
484,2019-09-21,4,73.62,79.5,0.09,0.0,0.0
485,2019-09-21,5,73.21,80.08,0.16,0.0,0.0
486,2019-09-21,6,73.2,79.92,0.19,0.0,0.0
487,2019-09-21,7,73.89,78.0,0.19,0.0,0.08
488,2019-09-21,8,76.43,72.25,0.48,0.0,1.92
489,2019-09-21,9,78.58,68.25,1.1,0.0,2.17
490,2019-09-21,10,77.96,70.75,1.06,0.0,2.67
491,2019-09-21,11,79.73,67.17,1.37,0.0,3.25
492,2019-09-21,12,80.59,64.17,1.39,0.0,2.83
493,2019-09-21,13,81.72,61.67,1.46,0.0,3.42
494,2019-09-21,14,80.94,62.75,1.22,0.0,3.0
495,2019-09-21,15,79.48,65.42,1.42,0.0,2.0
496,2019-09-21,16,77.96,69.58,1.11,0.0,1.92
497,2019-09-21,17,77.51,71.0,0.76,0.0,0.83
498,2019-09-21,18,77.37,69.58,0.73,0.0,0.08
499,2019-09-21,19,77.1,70.92,0.61,0.0,0.0
500,2019-09-21,20,74.3,82.25,1.21,0.04,0.0
501,2019-09-21,21,71.7,89.75,0.62,0.07,0.0
502,2019-09-21,22,71.58,89.5,0.64,0.0,0.0
503,2019-09-21,23,71.68,86.75,0.49,0.0,0.0
504,2019-09-22,0,71.74,86.33,0.52,0.04,0.0
505,2019-09-22,1,70.06,91.75,0.25,0.06,0.0
506,2019-09-22,2,70.37,90.0,0.38,0.0,0.0
507,2019-09-22,3,70.96,89.58,0.58,0.0,0.0
508,2019-09-22,4,71.06,89.83,0.53,0.02,0.0
509,2019-09-22,5,70.03,92.5,0.12,0.04,0.0
510,2019-09-22,6,70.38,89.33,0.26,0.0,0.0
511,2019-09-22,7,71.18,85.83,0.41,0.0,0.33
512,2019-09-22,8,73.35,79.5,0.37,0.0,2.0
513,2019-09-22,9,74.87,73.25,0.41,0.0,2.25
514,2019-09-22,10,76.53,66.17,1.02,0.0,3.0
515,2019-09-22,11,79.29,60.42,1.79,0.0,3.92
516,2019-09-22,12,79.25,61.92,1.81,0.0,3.33
517,2019-09-22,13,77.3,68.67,1.45,0.0,2.17
518,2019-09-22,14,74.82,77.67,0.67,0.0,2.25
519,2019-09-22,15,72.53,85.42,0.56,0.05,1.58
520,2019-09-22,16,71.63,88.58,0.29,0.01,1.67
521,2019-09-22,17,71.2,90.42,0.15,0.05,0.08
522,2019-09-22,18,70.71,92.58,0.17,0.04,0.0
523,2019-09-22,19,70.53,92.58,0.24,0.14,0.0
524,2019-09-22,20,70.54,92.33,0.37,0.01,0.0
525,2019-09-22,21,68.42,93.25,0.02,0.0,0.0
526,2019-09-22,22,67.99,92.83,0.01,0.0,0.0
527,2019-09-22,23,67.41,92.5,0.01,0.0,0.0
528,2019-09-23,0,66.78,93.0,0.03,0.0,0.0
529,2019-09-23,1,66.52,92.83,0.02,0.0,0.0
530,2019-09-23,2,66.18,92.83,0.01,0.0,0.0
531,2019-09-23,3,65.43,90.58,0.0,0.0,0.0
532,2019-09-23,4,65.09,89.0,0.12,0.0,0.0
533,2019-09-23,5,63.72,87.92,0.51,0.0,0.0
534,2019-09-23,6,62.5,88.08,0.11,0.0,0.0
535,2019-09-23,7,61.63,84.75,0.26,0.0,0.42
536,2019-09-23,8,64.0,73.33,0.72,0.0,1.75
537,2019-09-23,9,66.08,65.92,0.79,0.0,2.92
538,2019-09-23,10,69.01,56.75,1.07,0.0,4.67
539,2019-09-23,11,72.06,49.75,0.74,0.0,5.58
540,2019-09-23,12,73.96,45.25,1.14,0.0,7.08
541,2019-09-23,13,75.54,41.92,0.96,0.0,6.75
542,2019-09-23,14,76.57,39.67,0.96,0.0,5.75
543,2019-09-23,15,76.1,40.25,0.85,0.0,4.08
544,2019-09-23,16,77.45,38.17,0.59,0.0,2.42
545,2019-09-23,17,74.86,40.25,0.43,0.0,1.17
546,2019-09-23,18,72.03,43.83,0.08,0.0,0.0
547,2019-09-23,19,69.8,48.75,0.03,0.0,0.0
548,2019-09-23,20,67.93,54.08,0.0,0.0,0.0
549,2019-09-23,21,66.18,59.17,0.01,0.0,0.0
550,2019-09-23,22,64.68,63.67,0.0,0.0,0.0
551,2019-09-23,23,63.66,66.67,0.03,0.0,0.0
552,2019-09-24,0,62.42,69.92,0.0,0.0,0.0
553,2019-09-24,1,61.45,73.25,0.0,0.0,0.0
554,2019-09-24,2,60.96,75.17,0.02,0.0,0.0
555,2019-09-24,3,60.53,76.25,0.01,0.0,0.0
556,2019-09-24,4,59.84,77.67,0.0,0.0,0.0
557,2019-09-24,5,60.03,78.0,0.01,0.0,0.0
558,2019-09-24,6,60.1,78.75,0.02,0.0,0.0
559,2019-09-24,7,61.79,75.5,0.04,0.0,0.58
560,2019-09-24,8,69.34,61.42,0.18,0.0,2.0
561,2019-09-24,9,73.58,54.08,0.56,0.0,3.08
562,2019-09-24,10,75.53,49.92,1.11,0.0,4.83
563,2019-09-24,11,77.91,47.17,0.96,0.0,5.58
564,2019-09-24,12,79.78,46.08,1.32,0.0,6.75
565,2019-09-24,13,81.39,45.33,1.03,0.0,6.33
566,2019-09-24,14,82.8,42.58,0.98,0.0,5.58
567,2019-09-24,15,84.2,39.5,0.98,0.0,4.25
568,2019-09-24,16,83.33,39.83,0.98,0.0,2.58
569,2019-09-24,17,79.66,44.75,1.12,0.0,1.17
570,2019-09-24,18,76.68,49.83,0.83,0.0,0.0
571,2019-09-24,19,74.64,52.58,0.52,0.0,0.0
572,2019-09-24,20,73.09,55.17,0.53,0.0,0.0
573,2019-09-24,21,71.62,57.58,0.83,0.0,0.0
574,2019-09-24,22,70.85,59.08,1.43,0.0,0.0
575,2019-09-24,23,69.95,60.92,1.31,0.0,0.0
576,2019-09-25,0,69.08,63.33,1.38,0.0,0.0
577,2019-09-25,1,67.48,66.58,0.87,0.0,0.0
578,2019-09-25,2,67.38,65.67,1.15,0.0,0.0
579,2019-09-25,3,67.79,64.33,0.94,0.0,0.0
580,2019-09-25,4,67.04,65.5,0.93,0.0,0.0
581,2019-09-25,5,64.5,78.33,0.48,0.06,0.0
582,2019-09-25,6,64.65,73.5,0.48,0.0,0.0
583,2019-09-25,7,65.65,71.67,0.75,0.0,0.0
584,2019-09-25,8,66.98,72.33,0.99,0.0,1.5
585,2019-09-25,9,68.71,72.33,0.78,0.0,2.25
586,2019-09-25,10,69.7,72.17,0.68,0.0,3.33
587,2019-09-25,11,73.52,66.67,0.63,0.0,5.83
588,2019-09-25,12,77.26,60.17,0.76,0.0,6.25
589,2019-09-25,13,80.61,51.58,0.69,0.0,6.42
590,2019-09-25,14,81.17,47.08,0.62,0.0,5.42
591,2019-09-25,15,83.15,38.25,0.47,0.0,4.25
592,2019-09-25,16,82.92,37.08,0.56,0.0,2.58
593,2019-09-25,17,78.86,36.67,0.32,0.0,0.83
594,2019-09-25,18,75.97,40.42,0.17,0.0,0.0
595,2019-09-25,19,73.98,40.08,0.35,0.0,0.0
596,2019-09-25,20,72.21,42.25,0.29,0.0,0.0
597,2019-09-25,21,70.82,46.25,0.46,0.0,0.0
598,2019-09-25,22,69.56,49.58,0.32,0.0,0.0
599,2019-09-25,23,68.46,52.67,0.57,0.0,0.0
600,2019-09-26,0,67.21,54.58,0.39,0.0,0.0
601,2019-09-26,1,66.36,53.58,0.75,0.0,0.0
602,2019-09-26,2,65.45,54.67,0.32,0.0,0.0
603,2019-09-26,3,64.15,53.42,0.59,0.0,0.0
604,2019-09-26,4,62.5,53.92,0.38,0.0,0.0
605,2019-09-26,5,60.62,57.25,0.4,0.0,0.0
606,2019-09-26,6,58.83,61.42,0.16,0.0,0.0
607,2019-09-26,7,58.24,64.08,0.09,0.0,0.25
608,2019-09-26,8,63.6,53.83,0.13,0.0,2.08
609,2019-09-26,9,67.12,45.08,0.26,0.0,3.0
610,2019-09-26,10,69.63,37.42,0.84,0.0,4.75
611,2019-09-26,11,71.32,32.17,1.22,0.0,5.75
612,2019-09-26,12,72.82,31.83,1.05,0.0,6.17
613,2019-09-26,13,74.38,30.17,0.89,0.0,6.42
614,2019-09-26,14,75.26,29.0,0.48,0.0,5.58
615,2019-09-26,15,77.6,27.58,0.35,0.0,3.83
616,2019-09-26,16,72.43,42.33,0.97,0.0,2.5
617,2019-09-26,17,67.62,50.75,0.98,0.0,0.67
618,2019-09-26,18,65.61,53.75,0.67,0.0,0.0
619,2019-09-26,19,64.67,54.58,0.0,0.0,0.0
620,2019-09-26,20,64.04,55.08,0.0,0.0,0.0
621,2019-09-26,21,63.39,51.33,0.0,0.0,0.0
622,2019-09-26,22,64.56,46.58,0.02,0.0,0.0
623,2019-09-26,23,64.29,46.0,0.07,0.0,0.0
624,2019-09-27,0,63.19,48.67,0.02,0.0,0.0
625,2019-09-27,1,62.46,49.33,0.17,0.0,0.0
626,2019-09-27,2,62.52,47.08,0.18,0.0,0.0
627,2019-09-27,3,63.18,45.75,0.11,0.0,0.0
628,2019-09-27,4,63.79,44.25,0.18,0.0,0.0
629,2019-09-27,5,64.17,43.67,0.22,0.0,0.0
630,2019-09-27,6,64.28,45.25,0.22,0.0,0.0
631,2019-09-27,7,64.48,46.42,0.38,0.0,0.08
632,2019-09-27,8,68.13,42.08,0.57,0.0,2.0
633,2019-09-27,9,71.13,40.17,0.8,0.0,2.0
634,2019-09-27,10,68.91,47.17,0.73,0.0,0.0
635,2019-09-27,11,65.52,69.58,0.16,0.11,0.0
636,2019-09-27,12,60.11,90.83,0.85,0.17,0.0
637,2019-09-27,13,63.28,90.58,1.41,0.02,0.0
638,2019-09-27,14,64.1,92.25,0.54,0.03,0.0
639,2019-09-27,15,66.38,92.17,1.07,0.01,0.0
640,2019-09-27,16,67.05,90.0,0.58,0.0,0.0
641,2019-09-27,17,67.31,90.33,0.21,0.02,0.0
642,2019-09-27,18,67.27,94.25,0.03,0.14,0.0
643,2019-09-27,19,68.44,93.67,0.3,0.02,0.0
644,2019-09-27,20,67.62,90.0,0.92,0.02,0.0
645,2019-09-27,21,66.25,92.67,0.38,0.03,0.0
646,2019-09-27,22,66.51,93.5,0.3,0.06,0.0
647,2019-09-27,23,66.5,95.25,0.04,0.05,0.0
648,2019-09-28,0,66.51,96.0,0.0,0.21,0.0
649,2019-09-28,1,66.64,96.92,0.0,0.05,0.0
650,2019-09-28,2,64.49,95.83,0.48,0.02,0.0
651,2019-09-28,3,62.09,95.83,0.52,0.0,0.0
652,2019-09-28,4,61.33,96.0,0.64,0.0,0.0
653,2019-09-28,5,61.47,96.0,0.0,0.01,0.0
654,2019-09-28,6,61.26,95.08,0.2,0.01,0.0
655,2019-09-28,7,59.97,95.0,0.42,0.0,0.0
656,2019-09-28,8,59.54,95.0,1.06,0.0,0.0
657,2019-09-28,9,59.18,94.5,1.92,0.01,0.83
658,2019-09-28,10,58.77,93.75,1.47,0.0,1.42
659,2019-09-28,11,59.26,91.17,0.93,0.0,1.5
660,2019-09-28,12,59.68,88.75,1.0,0.0,1.83
661,2019-09-28,13,58.38,90.0,1.67,0.0,1.83
662,2019-09-28,14,57.68,89.33,0.87,0.0,1.17
663,2019-09-28,15,58.81,88.0,1.01,0.0,1.0
664,2019-09-28,16,59.39,86.67,1.26,0.0,1.25
665,2019-09-28,17,59.58,85.25,1.05,0.0,0.58
666,2019-09-28,18,58.78,85.0,1.08,0.0,0.0
667,2019-09-28,19,58.27,84.5,0.68,0.0,0.0
668,2019-09-28,20,58.65,83.92,0.39,0.0,0.0
669,2019-09-28,21,59.58,83.5,0.39,0.0,0.0
670,2019-09-28,22,60.98,84.5,1.06,0.0,0.0
671,2019-09-28,23,62.84,85.08,0.78,0.0,0.0
672,2019-09-29,0,62.92,84.67,0.82,0.0,0.0
673,2019-09-29,1,62.66,84.42,0.29,0.0,0.0
674,2019-09-29,2,62.13,85.42,0.8,0.0,0.0
675,2019-09-29,3,62.1,85.25,0.62,0.0,0.0
676,2019-09-29,4,60.99,92.17,0.25,0.12,0.0
677,2019-09-29,5,60.75,95.58,0.49,0.11,0.0
678,2019-09-29,6,61.08,96.33,0.29,0.08,0.0
679,2019-09-29,7,61.29,96.75,0.27,0.01,0.0
680,2019-09-29,8,61.82,96.0,0.38,0.01,0.42
681,2019-09-29,9,61.69,95.33,0.31,0.03,0.25
682,2019-09-29,10,60.91,94.58,0.62,0.0,1.17
683,2019-09-29,11,61.23,92.67,1.26,0.01,2.17
684,2019-09-29,12,61.97,91.5,2.07,0.0,2.25
685,2019-09-29,13,62.94,90.5,1.05,0.0,2.42
686,2019-09-29,14,66.05,86.25,0.49,0.0,3.0
687,2019-09-29,15,65.78,88.0,0.86,0.0,1.5
688,2019-09-29,16,64.94,89.67,0.63,0.0,1.25
689,2019-09-29,17,64.98,90.67,0.36,0.0,0.17
690,2019-09-29,18,64.4,93.25,0.77,0.0,0.0
691,2019-09-29,19,63.88,94.92,0.8,0.0,0.0
692,2019-09-29,20,64.13,95.17,0.42,0.0,0.0
693,2019-09-29,21,64.68,95.0,0.47,0.0,0.0
694,2019-09-29,22,65.13,94.5,0.33,0.0,0.0
695,2019-09-29,23,64.72,95.17,0.15,0.0,0.0
696,2019-09-30,0,64.39,96.42,0.35,0.0,0.0
697,2019-09-30,1,64.4,97.67,0.09,0.0,0.0
698,2019-09-30,2,64.72,98.0,0.08,0.0,0.0
699,2019-09-30,3,64.98,98.0,0.08,0.0,0.0
700,2019-09-30,4,64.76,98.0,0.0,0.0,0.0
701,2019-09-30,5,64.07,98.0,0.0,0.0,0.0
702,2019-09-30,6,65.39,98.0,0.0,0.0,0.0
703,2019-09-30,7,67.08,98.0,0.03,0.0,0.25
704,2019-09-30,8,73.26,83.67,0.03,0.0,1.58
705,2019-09-30,9,78.47,73.17,0.18,0.0,2.75
706,2019-09-30,10,82.48,65.08,0.25,0.0,4.42
707,2019-09-30,11,85.08,60.33,0.34,0.0,5.33
708,2019-09-30,12,87.53,57.0,0.42,0.0,6.0
709,2019-09-30,13,89.02,54.0,0.68,0.0,5.92
710,2019-09-30,14,89.32,52.0,1.04,0.0,4.58
711,2019-09-30,15,89.96,49.33,1.0,0.0,3.5
712,2019-09-30,16,87.58,51.67,0.88,0.0,2.0
713,2019-09-30,17,85.54,56.0,0.28,0.0,0.33
714,2019-09-30,18,83.7,60.08,0.09,0.0,0.0
715,2019-09-30,19,82.53,62.0,0.06,0.0,0.0
716,2019-09-30,20,81.58,62.58,0.23,0.0,0.0
717,2019-09-30,21,80.6,62.83,0.19,0.0,0.0
718,2019-09-30,22,79.42,63.83,0.22,0.0,0.0
719,2019-09-30,23,78.23,65.67,0.17,0.0,0.0
720,2019-10-01,0,77.08,68.33,0.1,0.0,0.0
721,2019-10-01,1,76.29,70.33,0.07,0.0,0.0
722,2019-10-01,2,75.12,72.83,0.0,0.0,0.0
723,2019-10-01,3,74.43,74.25,0.08,0.0,0.0
724,2019-10-01,4,73.96,75.0,0.11,0.0,0.0
725,2019-10-01,5,74.2,74.67,0.14,0.0,0.0
726,2019-10-01,6,73.74,75.92,0.14,0.0,0.0
727,2019-10-01,7,74.25,75.33,0.28,0.0,0.25
728,2019-10-01,8,76.54,71.92,0.29,0.0,1.67
729,2019-10-01,9,78.45,69.25,0.5,0.0,2.58
730,2019-10-01,10,80.76,65.58,0.6,0.0,3.42
731,2019-10-01,11,84.18,60.58,0.67,0.0,4.58
732,2019-10-01,12,88.39,54.33,0.41,0.0,5.67
733,2019-10-01,13,88.42,54.58,0.41,0.0,4.58
734,2019-10-01,14,90.93,51.92,0.38,0.0,4.0
735,2019-10-01,15,89.31,55.17,0.35,0.0,2.83
736,2019-10-01,16,89.25,55.75,0.62,0.0,2.25
737,2019-10-01,17,87.02,60.17,0.24,0.0,0.67
738,2019-10-01,18,85.36,63.25,0.27,0.0,0.0
739,2019-10-01,19,84.37,65.08,0.53,0.0,0.0
740,2019-10-01,20,83.48,66.0,0.39,0.0,0.0
741,2019-10-01,21,82.76,66.83,0.27,0.0,0.0
742,2019-10-01,22,82.29,65.83,0.69,0.0,0.0
743,2019-10-01,23,81.8,64.75,0.71,0.0,0.0
744,2019-10-02,0,74.0,72.08,1.1,0.0,0.0
745,2019-10-02,1,67.11,81.0,0.74,0.0,0.0
746,2019-10-02,2,64.11,84.58,0.12,0.0,0.0
747,2019-10-02,3,66.55,88.5,0.31,0.0,0.0
748,2019-10-02,4,65.08,87.25,0.11,0.0,0.0
749,2019-10-02,5,62.02,87.83,1.11,0.0,0.0
750,2019-10-02,6,59.99,89.17,0.66,0.0,0.0
751,2019-10-02,7,59.97,91.0,1.12,0.02,0.0
752,2019-10-02,8,59.46,91.75,1.3,0.02,0.08
753,2019-10-02,9,59.42,92.58,1.78,0.0,0.33
754,2019-10-02,10,59.6,92.42,2.12,0.0,1.5
755,2019-10-02,11,60.32,91.25,1.75,0.0,2.33
756,2019-10-02,12,60.4,90.33,1.77,0.0,2.33
757,2019-10-02,13,60.45,89.67,1.36,0.0,2.0
758,2019-10-02,14,60.48,91.08,1.04,0.0,1.58
759,2019-10-02,15,59.36,92.0,1.23,0.01,1.25
760,2019-10-02,16,59.27,92.08,1.14,0.0,0.5
761,2019-10-02,17,59.18,92.17,1.01,0.0,0.0
762,2019-10-02,18,59.02,93.42,0.31,0.01,0.0
763,2019-10-02,19,60.52,94.92,0.03,0.01,0.0
764,2019-10-02,20,61.0,94.17,0.11,0.0,0.0
765,2019-10-02,21,61.0,95.0,0.1,0.0,0.0
766,2019-10-02,22,61.36,95.0,0.09,0.0,0.0
767,2019-10-02,23,63.12,95.58,0.78,0.58,0.0
768,2019-10-03,0,64.09,96.0,0.27,0.24,0.0
769,2019-10-03,1,62.99,96.0,0.01,0.12,0.0
770,2019-10-03,2,62.5,97.0,0.0,0.0,0.0
771,2019-10-03,3,62.49,97.0,0.0,0.0,0.0
772,2019-10-03,4,62.18,97.0,0.0,0.0,0.0
773,2019-10-03,5,61.88,97.0,0.0,0.0,0.0
774,2019-10-03,6,61.76,97.0,0.05,0.0,0.0
775,2019-10-03,7,61.78,96.08,0.19,0.0,0.0
776,2019-10-03,8,61.91,93.42,0.41,0.0,0.42
777,2019-10-03,9,61.7,90.83,0.49,0.0,1.25
778,2019-10-03,10,61.7,83.92,0.95,0.0,2.5
779,2019-10-03,11,66.2,71.58,0.59,0.0,5.17
780,2019-10-03,12,68.67,62.75,1.02,0.0,5.92
781,2019-10-03,13,69.36,58.67,1.04,0.0,5.42
782,2019-10-03,14,68.03,58.83,0.85,0.0,3.42
783,2019-10-03,15,66.92,60.42,0.48,0.0,2.75
784,2019-10-03,16,65.03,62.08,0.48,0.0,1.75
785,2019-10-03,17,62.48,62.75,0.56,0.0,0.5
786,2019-10-03,18,60.18,64.58,0.41,0.0,0.0
787,2019-10-03,19,58.27,66.25,0.64,0.0,0.0
788,2019-10-03,20,57.08,67.67,0.82,0.0,0.0
789,2019-10-03,21,55.62,69.67,0.42,0.0,0.0
790,2019-10-03,22,53.99,70.5,0.17,0.0,0.0
791,2019-10-03,23,52.79,71.33,0.18,0.0,0.0
792,2019-10-04,0,51.92,72.17,0.66,0.0,0.0
793,2019-10-04,1,50.92,73.25,0.86,0.0,0.0
794,2019-10-04,2,49.84,75.08,0.72,0.0,0.0
795,2019-10-04,3,49.64,76.92,0.53,0.0,0.0
796,2019-10-04,4,48.91,80.42,0.42,0.0,0.0
797,2019-10-04,5,48.52,82.42,0.57,0.0,0.0
798,2019-10-04,6,49.6,82.17,0.63,0.0,0.0
799,2019-10-04,7,50.44,84.5,0.37,0.0,0.08
800,2019-10-04,8,53.55,81.75,0.52,0.0,1.33
801,2019-10-04,9,59.15,69.17,0.48,0.0,2.92
802,2019-10-04,10,60.05,66.67,0.61,0.0,4.17
803,2019-10-04,11,59.02,69.67,0.42,0.0,2.5
804,2019-10-04,12,57.89,72.0,0.23,0.0,2.42
805,2019-10-04,13,58.38,68.83,0.49,0.0,3.08
806,2019-10-04,14,58.93,68.17,0.84,0.0,3.58
807,2019-10-04,15,58.72,66.83,0.67,0.0,3.25
808,2019-10-04,16,57.58,68.5,0.6,0.0,1.5
809,2019-10-04,17,56.42,70.0,0.44,0.0,0.58
810,2019-10-04,18,55.72,68.67,0.36,0.0,0.0
811,2019-10-04,19,55.27,67.25,0.24,0.0,0.0
812,2019-10-04,20,55.22,64.92,0.33,0.0,0.0
813,2019-10-04,21,55.18,67.42,0.19,0.0,0.0
814,2019-10-04,22,55.5,71.58,0.99,0.0,0.0
815,2019-10-04,23,55.47,71.25,0.72,0.0,0.0
816,2019-10-05,0,55.07,69.58,0.64,0.0,0.0
817,2019-10-05,1,53.74,75.58,0.82,0.0,0.0
818,2019-10-05,2,53.06,79.33,0.96,0.0,0.0
819,2019-10-05,3,53.03,80.08,1.16,0.0,0.0
820,2019-10-05,4,52.18,79.5,1.04,0.0,0.0
821,2019-10-05,5,51.65,78.92,0.98,0.0,0.0
822,2019-10-05,6,51.47,78.42,1.6,0.0,0.0
823,2019-10-05,7,52.13,75.5,1.78,0.0,0.0
824,2019-10-05,8,53.24,75.33,1.28,0.0,1.58
825,2019-10-05,9,55.11,73.08,2.39,0.0,3.25
826,2019-10-05,10,56.46,70.17,2.21,0.0,4.08
827,2019-10-05,11,58.09,67.67,1.96,0.0,4.42
828,2019-10-05,12,61.06,63.58,0.88,0.0,4.58
829,2019-10-05,13,63.11,61.83,0.92,0.0,4.58
830,2019-10-05,14,64.23,61.67,0.83,0.0,4.08
831,2019-10-05,15,62.89,63.83,0.58,0.0,1.25
832,2019-10-05,16,63.07,64.08,0.03,0.0,0.0
833,2019-10-05,17,59.88,77.75,0.41,0.05,0.0
834,2019-10-05,18,57.38,86.0,0.42,0.11,0.0
835,2019-10-05,19,57.16,87.67,0.5,0.01,0.0
836,2019-10-05,20,58.12,85.17,0.48,0.01,0.0
837,2019-10-05,21,58.97,82.25,0.45,0.0,0.0
838,2019-10-05,22,59.16,83.08,0.09,0.0,0.0
839,2019-10-05,23,59.28,83.58,0.18,0.0,0.0
840,2019-10-06,0,59.98,82.08,0.29,0.0,0.0
841,2019-10-06,1,59.97,84.17,0.22,0.0,0.0
842,2019-10-06,2,59.3,84.25,0.11,0.0,0.0
843,2019-10-06,3,57.04,81.42,0.13,0.0,0.0
844,2019-10-06,4,54.66,78.0,0.06,0.0,0.0
845,2019-10-06,5,53.08,77.17,0.05,0.0,0.0
846,2019-10-06,6,51.48,79.92,0.0,0.0,0.0
847,2019-10-06,7,51.07,80.75,0.02,0.0,0.17
848,2019-10-06,8,56.91,68.5,0.02,0.0,1.75
849,2019-10-06,9,61.04,58.75,0.12,0.0,2.75
850,2019-10-06,10,64.27,51.33,0.51,0.0,4.0
851,2019-10-06,11,67.01,46.08,0.55,0.0,5.08
852,2019-10-06,12,69.82,39.83,0.73,0.0,6.17
853,2019-10-06,13,70.27,36.58,0.78,0.0,5.25
854,2019-10-06,14,71.76,33.33,0.38,0.0,5.0
855,2019-10-06,15,71.07,33.08,0.22,0.0,3.0
856,2019-10-06,16,67.68,37.0,0.09,0.0,1.33
857,2019-10-06,17,65.3,41.92,0.14,0.0,0.25
858,2019-10-06,18,63.53,45.92,0.16,0.0,0.0
859,2019-10-06,19,62.22,49.25,0.22,0.0,0.0
860,2019-10-06,20,61.23,51.83,0.18,0.0,0.0
861,2019-10-06,21,60.27,53.83,0.12,0.0,0.0
862,2019-10-06,22,58.82,57.92,0.02,0.0,0.0
863,2019-10-06,23,57.98,60.33,0.03,0.0,0.0
864,2019-10-07,0,57.31,62.83,0.03,0.0,0.0
865,2019-10-07,1,56.22,65.67,0.03,0.0,0.0
866,2019-10-07,2,54.96,68.08,0.0,0.0,0.0
867,2019-10-07,3,53.74,70.67,0.0,0.0,0.0
868,2019-10-07,4,52.22,74.58,0.01,0.0,0.0
869,2019-10-07,5,51.43,76.5,0.02,0.0,0.0
870,2019-10-07,6,50.63,78.33,0.01,0.0,0.0
871,2019-10-07,7,50.48,78.42,0.06,0.0,0.08
872,2019-10-07,8,57.37,63.42,0.05,0.0,1.67
873,2019-10-07,9,63.06,51.17,0.05,0.0,2.75
874,2019-10-07,10,67.97,42.0,0.05,0.0,4.17
875,2019-10-07,11,70.56,38.33,0.12,0.0,4.83
876,2019-10-07,12,71.62,34.83,0.53,0.0,5.42
877,2019-10-07,13,72.93,31.58,0.4,0.0,5.08
878,2019-10-07,14,73.27,29.5,0.68,0.0,5.17
879,2019-10-07,15,74.68,28.67,0.23,0.0,3.42
880,2019-10-07,16,72.69,30.92,0.36,0.0,1.92
881,2019-10-07,17,68.23,35.83,0.05,0.0,0.42
882,2019-10-07,18,64.56,43.75,0.01,0.0,0.0
883,2019-10-07,19,60.86,50.5,0.01,0.0,0.0
884,2019-10-07,20,60.0,62.0,0.18,0.0,0.0
885,2019-10-07,21,59.6,71.75,0.12,0.0,0.0
886,2019-10-07,22,59.44,73.08,0.12,0.0,0.0
887,2019-10-07,23,59.02,73.17,0.12,0.0,0.0
888,2019-10-08,0,58.6,74.08,0.22,0.0,0.0
889,2019-10-08,1,55.84,80.75,0.0,0.0,0.0
890,2019-10-08,2,53.57,84.08,0.0,0.0,0.0
891,2019-10-08,3,52.18,82.0,0.0,0.0,0.0
892,2019-10-08,4,50.87,80.25,0.0,0.0,0.0
893,2019-10-08,5,50.69,78.92,0.0,0.0,0.0
894,2019-10-08,6,50.08,78.08,0.0,0.0,0.0
895,2019-10-08,7,50.08,79.08,0.0,0.0,0.08
896,2019-10-08,8,62.8,52.0,0.0,0.0,1.5
897,2019-10-08,9,65.84,46.42,0.02,0.0,2.67
898,2019-10-08,10,67.24,47.75,0.02,0.0,4.0
899,2019-10-08,11,68.65,46.83,0.03,0.0,4.83
